shape_name,rho,energy_ratio,separation,n_runs,n_complete,n_short_or_missing,class,regime,broadband_score,mean_max_abs_ke_drift_pct,mean_max_impulse_global_p_drift,mean_max_impulse_global_h_drift,mean_max_pcon_total_drift_rel,mean_max_hcon_total_drift_rel,mean_min_separation
ellipsoid_1_0p8_0p6,10.0,1.5,5.0,5,5,0,periodic,regular-regime,0.17831068929508037,1.87757365858,1.47416862092e-09,0.0157959272785,1.47416862092e-09,0.0157959272785,4.88450247387
ellipsoid_1_0p8_0p6,10.0,1.5,8.0,5,5,0,quasi-periodic,regular-regime,0.19322324568787566,3.46172776321,2.09073334718e-09,0.0205499083522,2.09073334718e-09,0.0205499083522,6.36100421881
ellipsoid_1_0p8_0p6,10.0,1.5,11.0,5,5,0,quasi-periodic,regular-regime,0.18402900970626482,3.14188887033,0.0483389990363,5.08666735679,0.0483389990363,5.08666735679,8.75181962167
ellipsoid_1_0p8_0p6,10.0,4.0,3.0,5,5,0,quasi-periodic,regular-regime,0.23065435901287162,9.42581863384,0.0134426354961,0.477422306956,0.0134426354961,0.477422306956,2.36368945213
ellipsoid_1_0p8_0p6,10.0,4.0,5.0,5,5,0,quasi-periodic,regular-regime,0.20114245069939723,2.86798664877,0.00736797615196,0.927678231357,0.00736797615196,0.927678231357,4.32252701655
ellipsoid_1_0p8_0p6,10.0,4.0,8.0,5,5,0,quasi-periodic,regular-regime,0.20317854124771823,0.876078911681,3.19012639283e-09,0.00768358834887,3.19012639283e-09,0.00768358834887,7.5053264643
ellipsoid_1_0p8_0p6,10.0,4.0,11.0,5,5,0,quasi-periodic,regular-regime,0.18396002966144354,0.231589145251,3.90226682582e-09,0.0341885165315,3.90226682582e-09,0.0341885165315,9.77346822271
ellipsoid_1_0p8_0p6,10.0,11.0,3.0,5,5,0,quasi-periodic,regular-regime,0.20849078595783635,1.94994067213,0.0299803818508,0.28420161699,0.0299803818508,0.28420161699,2.46778849797
ellipsoid_1_0p8_0p6,10.0,11.0,5.0,5,5,0,mixed,regular-regime,0.21983194731004238,2.2885519405,8.69180755988e-09,0.00727384628992,8.69180755988e-09,0.00727384628992,4.3979031123
ellipsoid_1_0p8_0p6,10.0,11.0,8.0,5,5,0,quasi-periodic,regular-regime,0.22833849369648215,0.709664934709,7.02770888729e-09,0.00687722681273,7.02770888729e-09,0.00687722681273,7.70809440883
ellipsoid_1_0p8_0p6,10.0,11.0,11.0,5,5,0,quasi-periodic,regular-regime,0.2117637389064996,0.140285144145,6.87060423802e-09,0.00618018596532,6.87060423802e-09,0.00618018596532,9.61156545604
ellipsoid_1_0p8_0p6,10.0,30.0,3.0,5,5,0,quasi-periodic,regular-regime,0.2130013699166809,1.69189203178,1.04377340097e-08,0.00522585486518,1.04377340097e-08,0.00522585486518,2.93792297606
ellipsoid_1_0p8_0p6,10.0,30.0,5.0,5,5,0,quasi-periodic,regular-regime,0.1976420568649325,1.08769648971,8.63284550243e-09,0.00370351111601,8.63284550243e-09,0.00370351111601,4.63378079233
ellipsoid_1_0p8_0p6,10.0,30.0,8.0,5,5,0,quasi-periodic,regular-regime,0.1961616980271898,0.245993527158,1.23644217018e-08,0.00584895703722,1.23644217018e-08,0.00584895703722,7.45068041284
ellipsoid_1_0p8_0p6,10.0,30.0,11.0,5,5,0,quasi-periodic,regular-regime,0.20683883255358335,0.0914060613754,9.25659719519e-09,0.00393149705708,9.25659719519e-09,0.00393149705708,10.9870756542
spheroid_1_0p7_0p7,0.03,0.2,3.0,5,1,4,complex-regular,regular-regime,0.16633012994935134,10.4674534246,1.696477669e-08,0.0215597558789,1.696477669e-08,0.0215597558789,3
spheroid_1_0p7_0p7,0.03,0.2,5.0,5,3,2,complex-regular,regular-regime,0.16095556235062441,9.01085020494,2.11097840395e-08,0.259840141688,2.11097840395e-08,0.259840141688,4.99654022955
spheroid_1_0p7_0p7,0.03,0.2,8.0,5,5,0,complex-regular,regular-regime,0.16791307179476733,7.10817043143,2.60828172566e-08,0.0714350440386,2.60828172566e-08,0.0714350440386,7.35219720816
spheroid_1_0p7_0p7,0.03,0.2,11.0,5,5,0,complex-regular,regular-regime,0.18013487889247773,2.44535567448,3.60529654628e-08,0.130427848972,3.60529654628e-08,0.0690383751918,10.0771230424
spheroid_1_0p7_0p7,0.03,0.55,3.0,5,3,2,quasi-periodic,regular-regime,0.17194697358836455,72.962177419,0.0271274183389,0.67084475242,0.0271274183389,0.67084475242,2.95308408616
spheroid_1_0p7_0p7,0.03,0.55,5.0,5,5,0,mixed,regular-regime,0.20639567891776892,11.400586589,6.62995068711e-08,0.135199783136,6.62995068711e-08,0.0860864084772,4.53778011043
spheroid_1_0p7_0p7,0.03,0.55,8.0,5,4,1,complex-regular,regular-regime,0.18142115512428603,1.92763507674,7.61915268362e-08,0.106390512002,7.61915268362e-08,0.106390512002,7.87101205268
spheroid_1_0p7_0p7,0.03,0.55,11.0,5,5,0,periodic,regular-regime,0.18103498842976606,6.05021277286,7.54907293441e-08,0.00347471155699,7.54907293441e-08,0.00347471155699,9.60780836308
spheroid_1_0p7_0p7,0.03,1.5,3.0,5,5,0,periodic,regular-regime,0.15627429306269455,276.957677094,0.0136176222924,15.0308512148,0.0136176222924,12.1156182524,2.88426788864
spheroid_1_0p7_0p7,0.03,1.5,5.0,5,5,0,quasi-periodic,regular-regime,0.1828920471614034,85.827154213,0.0707970723426,35.3660185256,0.0707970723426,35.3660185256,4.4677988466
spheroid_1_0p7_0p7,0.03,1.5,8.0,5,5,0,quasi-periodic,regular-regime,0.1796415704182807,2.26868017031,7.17622534982e-08,0.00230751573346,7.17622534982e-08,0.00230751573346,7.6325980323
spheroid_1_0p7_0p7,0.03,1.5,11.0,5,4,1,quasi-periodic,regular-regime,0.19546568682503995,0.648589678054,9.53951798698e-08,0.00331257722971,9.53951798698e-08,0.00331257722971,9.5632304508
spheroid_1_0p7_0p7,0.03,4.0,3.0,5,5,0,periodic,regular-regime,0.17792384480592843,39.9351865971,6.71254680036e-08,0.0505941659681,6.71254680036e-08,0.0505941659681,2.94311383789
spheroid_1_0p7_0p7,0.03,4.0,5.0,5,5,0,quasi-periodic,regular-regime,0.1732012404874163,151.455626868,0.0370454358785,2.01980720925,0.0370454358785,2.01980720925,3.63970358406
spheroid_1_0p7_0p7,0.03,4.0,8.0,5,5,0,periodic,regular-regime,0.15838751748163782,14.8569682058,3.6844755857e-08,0.0120600634098,3.6844755857e-08,0.0120600634098,6.58407854453
spheroid_1_0p7_0p7,0.03,4.0,11.0,5,5,0,quasi-periodic,regular-regime,0.158812295261943,293.456629401,3.81830994664e-08,2.32932826856,3.81830994664e-08,2.32932826856,7.22032761205
spheroid_1_0p7_0p7,0.03,11.0,3.0,5,5,0,quasi-periodic,regular-regime,0.17566040711113934,102.103939648,5.11638345e-08,0.0687701998167,5.11638345e-08,0.0687701998167,2.78483813066
spheroid_1_0p7_0p7,0.03,11.0,5.0,5,5,0,periodic,regular-regime,0.18904917683326386,66.2432274193,0.11751024213,4.53904117139,0.11751024213,4.53904117139,3.92383657103
spheroid_1_0p7_0p7,0.03,11.0,8.0,5,5,0,periodic,regular-regime,0.16222713264507677,2.78175720661,6.79655919017e-08,0.00570964892968,6.79655919017e-08,0.00570964892968,7.98052207045
spheroid_1_0p7_0p7,0.03,11.0,11.0,5,5,0,periodic,regular-regime,0.17712701639036293,3.69170030306,5.2401888014e-08,0.00218430617703,5.2401888014e-08,0.00218430617703,9.32200806193
spheroid_1_0p7_0p7,0.03,30.0,3.0,5,5,0,periodic,regular-regime,0.14595980548946746,120.370999935,1.00053295522e-07,0.0324284997979,1.00053295522e-07,0.0283196985521,2.83351426686
spheroid_1_0p7_0p7,0.03,30.0,5.0,5,5,0,periodic,regular-regime,0.15319436382146773,7.80577039531,7.03759757251e-08,0.0090513760958,7.03759757251e-08,0.00816859337424,4.48451136046
spheroid_1_0p7_0p7,0.03,30.0,8.0,5,5,0,periodic,regular-regime,0.15374504302619088,6.75785257785,1.17586571273e-07,0.0107790736209,1.17586571273e-07,0.0071585830657,6.56998730411
spheroid_1_0p7_0p7,0.03,30.0,11.0,5,5,0,periodic,regular-regime,0.16695078384774703,0.599859626098,8.77814063772e-08,0.00649726001878,8.77814063772e-08,0.00567844821648,10.562793539
spheroid_1_0p7_0p7,0.1,0.2,3.0,5,3,2,periodic,regular-regime,0.1837946455262326,315.132078406,1.95812615351e-08,14.0423541699,1.95812615351e-08,14.0423541699,2.93499948332
spheroid_1_0p7_0p7,0.1,0.2,5.0,5,5,0,periodic,regular-regime,0.15717337640076998,40.4180840461,4.66009351366e-08,0.360255352474,4.66009351366e-08,0.360255352474,4.99782130912
spheroid_1_0p7_0p7,0.1,0.2,8.0,5,5,0,complex-regular,regular-regime,0.16312578006756273,35.7633531015,3.08756495814e-08,0.0489397960789,3.08756495814e-08,0.0489397960789,7.41268840812
spheroid_1_0p7_0p7,0.1,0.2,11.0,5,5,0,complex-regular,regular-regime,0.19819475854537832,1.6166117277,3.52749359154e-08,0.00376704094205,3.52749359154e-08,0.00376704094205,9.56898831659
spheroid_1_0p7_0p7,0.1,0.55,3.0,5,4,1,complex-regular,regular-regime,0.14786954837662913,142.197673912,4.9094339405e-08,8.13094141991,4.9094339405e-08,8.13094141991,2.91879267532
spheroid_1_0p7_0p7,0.1,0.55,5.0,5,5,0,mixed,regular-regime,0.20299180697038413,137.553400825,4.17410120548e-08,1.13939760084,4.17410120548e-08,1.13939760084,3.84791967487
spheroid_1_0p7_0p7,0.1,0.55,8.0,5,5,0,mixed,regular-regime,0.19933322304373308,8.70870875028,5.29857489687e-08,0.0187404595891,5.29857489687e-08,0.0187404595891,5.97634716546
spheroid_1_0p7_0p7,0.1,0.55,11.0,5,5,0,mixed,regular-regime,0.18048120224953257,7.41694732358,5.28275837098e-08,0.0339334724419,5.28275837098e-08,0.0339334724419,9.70989097547
spheroid_1_0p7_0p7,0.1,1.5,3.0,5,5,0,periodic,regular-regime,0.1630510231369769,13.2895666705,4.81136760554e-08,0.0345110781583,4.81136760554e-08,0.0345110781583,2.84574776281
spheroid_1_0p7_0p7,0.1,1.5,5.0,5,5,0,periodic,regular-regime,0.16740672750560748,259.466987327,6.04085022231e-08,0.53458468678,6.04085022231e-08,0.53458468678,4.54376322852
spheroid_1_0p7_0p7,0.1,1.5,8.0,5,5,0,quasi-periodic,regular-regime,0.17361824753638685,2.08291255202,4.87485216268e-08,0.0324477029683,4.87485216268e-08,0.0106587298222,7.3083571575
spheroid_1_0p7_0p7,0.1,1.5,11.0,5,5,0,periodic,regular-regime,0.16439029922093729,100.244565972,4.74731899513e-08,0.0776708909254,4.74731899513e-08,0.0776708909254,8.55168156377
spheroid_1_0p7_0p7,0.1,4.0,3.0,5,5,0,quasi-periodic,regular-regime,0.15575556894818926,701.60922751,3.65460919231e-08,1.56667689752,3.65460919231e-08,1.56667689752,2.9608669899
spheroid_1_0p7_0p7,0.1,4.0,5.0,5,5,0,periodic,regular-regime,0.15139322163986052,958.528423911,0.682530071348,35.1408540358,0.682530071348,35.1408540358,2.84229695823
spheroid_1_0p7_0p7,0.1,4.0,8.0,5,5,0,quasi-periodic,regular-regime,0.192183570786497,9.19957527067,3.88240736886e-08,0.01434933522,3.88240736886e-08,0.0111171312007,7.28935031203
spheroid_1_0p7_0p7,0.1,4.0,11.0,5,5,0,periodic,regular-regime,0.1658214415938834,1.76538312814,4.56373376985e-08,0.00657230909312,4.56373376985e-08,0.00657230909312,10.5779107645
spheroid_1_0p7_0p7,0.1,11.0,3.0,5,5,0,quasi-periodic,regular-regime,0.15025923750705292,421.331327243,0.0815924582042,12.7499502177,0.0815924582042,12.7499502177,2.35382735147
spheroid_1_0p7_0p7,0.1,11.0,5.0,5,5,0,quasi-periodic,regular-regime,0.19211514844914593,21.3170048838,1.73312539092e-08,0.0227001003173,1.73312539092e-08,0.0227001003173,4.10086019158
spheroid_1_0p7_0p7,0.1,11.0,8.0,5,5,0,periodic,regular-regime,0.17739998570292217,7.01882702933,3.07898927906e-08,0.0140382226664,3.07898927906e-08,0.0140382226664,6.84734022386
spheroid_1_0p7_0p7,0.1,11.0,11.0,5,5,0,periodic,regular-regime,0.15366565394879433,3.40881968775,4.22294391651e-08,0.00962657407788,4.22294391651e-08,0.00962657407788,10.27024081
spheroid_1_0p7_0p7,0.1,30.0,3.0,5,5,0,periodic,regular-regime,0.14038417563029215,85.2475877579,6.6838217103e-08,0.142625260457,6.6838217103e-08,0.142625260457,2.84832006901
spheroid_1_0p7_0p7,0.1,30.0,5.0,5,5,0,periodic,regular-regime,0.12138254503830548,9.88321981954,8.01400226866e-08,0.0131433504301,8.01400226866e-08,0.0131433504301,4.89842341198
spheroid_1_0p7_0p7,0.1,30.0,8.0,5,5,0,periodic,regular-regime,0.12593918345166993,3.65242155192,1.34770617218e-07,0.00794656337661,1.34770617218e-07,0.00794656337661,7.71952088323
spheroid_1_0p7_0p7,0.1,30.0,11.0,5,5,0,mixed,regular-regime,0.24062653926071692,94.2257478684,8.01444024778e-08,0.0298179308962,8.01444024778e-08,0.0298179308962,7.18626819947
spheroid_1_0p7_0p7,0.3,0.2,3.0,5,5,0,mixed,regular-regime,0.19435801931568225,2981.16763725,0.102742246283,51.1853580479,0.102742246283,51.1853580479,2.66983054412
spheroid_1_0p7_0p7,0.3,0.2,5.0,5,5,0,mixed,regular-regime,0.1740018205394193,12.8290924712,2.79463666476e-08,0.0854377506431,2.79463666476e-08,0.0854377506431,4.59146569662
spheroid_1_0p7_0p7,0.3,0.2,8.0,5,5,0,complex-regular,regular-regime,0.1964450959473177,2.21312017785,2.23489765135e-08,0.0132450112357,2.23489765135e-08,0.0132450112357,7.27175413426
spheroid_1_0p7_0p7,0.3,0.2,11.0,5,5,0,complex-regular,regular-regime,0.19683179656897995,0.692841079265,2.69925031007e-08,0.00412078225377,2.69925031007e-08,0.00412078225377,10.5917713874
spheroid_1_0p7_0p7,0.3,0.55,3.0,5,5,0,periodic,regular-regime,0.1563514254229778,795.827287883,0.0864733517275,28.332609576,0.0864733517275,28.332609576,2.4272011028
spheroid_1_0p7_0p7,0.3,0.55,5.0,5,5,0,periodic,regular-regime,0.1855830534888341,4.91823263984,3.30022959924e-08,0.125672544127,3.30022959924e-08,0.125672544127,4.94086687175
spheroid_1_0p7_0p7,0.3,0.55,8.0,5,5,0,quasi-periodic,regular-regime,0.1594019439865184,13.1349657896,3.3602651645e-08,0.0387341640789,3.3602651645e-08,0.0387341640789,6.6968186409
spheroid_1_0p7_0p7,0.3,0.55,11.0,5,5,0,periodic,regular-regime,0.17885693317990276,0.559220177895,2.16413581552e-08,0.00558471055357,2.16413581552e-08,0.00558471055357,10.0061759652
spheroid_1_0p7_0p7,0.3,1.5,3.0,5,5,0,periodic,regular-regime,0.14926446358757048,911.060308892,0.215757840188,47.4188449068,0.215757840188,47.4188449068,2.30434488721
spheroid_1_0p7_0p7,0.3,1.5,5.0,5,5,0,periodic,regular-regime,0.16876275039413136,9.12532721891,2.28563102571e-08,0.0259071004115,2.28563102571e-08,0.0259071004115,4.86096573793
spheroid_1_0p7_0p7,0.3,1.5,8.0,5,5,0,periodic,regular-regime,0.15055259891272613,4.53903420494,2.84206001381e-08,0.00933419240105,2.84206001381e-08,0.00933419240105,7.44172494844
spheroid_1_0p7_0p7,0.3,1.5,11.0,5,5,0,periodic,regular-regime,0.16530621797299777,2.48540206422,1.64529462656e-08,0.00971859123357,1.64529462656e-08,0.00971859123357,10.3963005017
spheroid_1_0p7_0p7,0.3,4.0,3.0,5,5,0,periodic,regular-regime,0.12302336154315183,301.470304503,0.107095314457,2.58067074315,0.107095314457,2.58067074315,2.13315402081
spheroid_1_0p7_0p7,0.3,4.0,5.0,5,5,0,periodic,regular-regime,0.1785770429212307,7.76533109714,2.13342534378e-08,0.0224511436147,2.13342534378e-08,0.0224511436147,4.76855945269
spheroid_1_0p7_0p7,0.3,4.0,8.0,5,5,0,periodic,regular-regime,0.15456871649000653,23.1063547446,2.5462525875e-08,0.0213648813275,2.5462525875e-08,0.0213648813275,6.51979857182
spheroid_1_0p7_0p7,0.3,4.0,11.0,5,5,0,quasi-periodic,regular-regime,0.17673446021780156,43.3321009615,1.34037489443e-08,0.0284490908568,1.34037489443e-08,0.0284490908568,6.92968999007
spheroid_1_0p7_0p7,0.3,11.0,3.0,5,5,0,periodic,regular-regime,0.13877609997238943,46.2376520146,4.99970709817e-08,0.0325290625016,4.99970709817e-08,0.0325290625016,2.88682570171
spheroid_1_0p7_0p7,0.3,11.0,5.0,5,5,0,mixed,regular-regime,0.1708484202430813,30.3601343395,3.72061622569e-08,0.0224526755618,3.72061622569e-08,0.0224526755618,4.20094059922
spheroid_1_0p7_0p7,0.3,11.0,8.0,5,5,0,periodic,regular-regime,0.1389595495085344,7.7713843158,3.14991934471e-08,0.0190885282034,3.14991934471e-08,0.0190885282034,6.81812350497
spheroid_1_0p7_0p7,0.3,11.0,11.0,5,5,0,periodic,regular-regime,0.12474302507155391,1.31236089283,3.82914905677e-08,0.016612102427,3.82914905677e-08,0.016612102427,10.7668761041
spheroid_1_0p7_0p7,0.3,30.0,3.0,5,5,0,periodic,regular-regime,0.11232795191554874,19.8788934803,5.58520216169e-08,0.0218410017192,5.58520216169e-08,0.0218410017192,2.97378721745
spheroid_1_0p7_0p7,0.3,30.0,5.0,5,5,0,periodic,regular-regime,0.11619058498692161,16.3934320101,0.127397272703,1.41020573174,0.127397272703,1.41020573174,4.39635949068
spheroid_1_0p7_0p7,0.3,30.0,8.0,5,5,0,periodic,regular-regime,0.13835871956210927,57.2258985245,0.14020397328,4.37356891514,0.14020397328,4.37356891514,4.25133582507
spheroid_1_0p7_0p7,0.3,30.0,11.0,5,5,0,periodic,regular-regime,0.11807510368414861,1.93802773706,6.67867786105e-08,0.0121003884212,6.67867786105e-08,0.0121003884212,8.53516798944
spheroid_1_0p7_0p7,1.0,0.2,3.0,5,5,0,periodic,regular-regime,0.1718636280779298,240.195244811,0.0276220193676,5.87662396885,0.0276220193676,5.87662396885,2.46501275131
spheroid_1_0p7_0p7,1.0,0.2,5.0,5,5,0,periodic,regular-regime,0.17105195953781854,5.06354758885,1.6534153856e-08,0.0354233434597,1.6534153856e-08,0.0354233434597,4.93238469897
spheroid_1_0p7_0p7,1.0,0.2,8.0,5,5,0,periodic,regular-regime,0.16868679122848945,2.32489398608,1.85377344687e-08,0.0247945543041,1.85377344687e-08,0.0247945543041,7.69543498108
spheroid_1_0p7_0p7,1.0,0.2,11.0,5,5,0,periodic,regular-regime,0.18072022261768755,1.68360159975,1.95119585615e-08,0.0349944332513,1.95119585615e-08,0.0349944332513,9.70022358845
spheroid_1_0p7_0p7,1.0,0.55,3.0,5,5,0,periodic,regular-regime,0.1566533389994306,689.788396817,0.0856064811885,28.0235572863,0.0856064811885,28.0235572863,2.15898505457
spheroid_1_0p7_0p7,1.0,0.55,5.0,5,5,0,periodic,regular-regime,0.17455761951950916,29.7001489986,0.00440831191203,0.272476936836,0.00440831191203,0.272476936836,4.31117314992
spheroid_1_0p7_0p7,1.0,0.55,8.0,5,5,0,periodic,regular-regime,0.16106475263464565,2.17096030256,1.38094784455e-08,0.0107104167484,1.38094784455e-08,0.0107104167484,7.51835206925
spheroid_1_0p7_0p7,1.0,0.55,11.0,5,5,0,periodic,regular-regime,0.14923819379243522,7.73069990253,1.98683835086e-08,0.0376631389241,1.98683835086e-08,0.0376631389241,9.03051858008
spheroid_1_0p7_0p7,1.0,1.5,3.0,5,5,0,periodic,regular-regime,0.14577948524335302,65.0121615885,0.485208844171,52.0648739965,0.485208844171,52.0648739965,2.42243766423
spheroid_1_0p7_0p7,1.0,1.5,5.0,5,5,0,periodic,regular-regime,0.15552336253160237,9.39280157309,1.37480339097e-08,0.385954519621,1.37480339097e-08,0.215482675983,4.68215601663
spheroid_1_0p7_0p7,1.0,1.5,8.0,5,5,0,periodic,regular-regime,0.140038211746271,10.5159766915,0.0102172545309,0.712829305827,0.0102172545309,0.712829305827,6.43846306961
spheroid_1_0p7_0p7,1.0,1.5,11.0,5,5,0,periodic,regular-regime,0.14926887753910142,1.51965237729,1.10278859365e-08,0.0224823713393,1.10278859365e-08,0.0224823713393,9.41121995344
spheroid_1_0p7_0p7,1.0,4.0,3.0,5,5,0,mixed,regular-regime,0.28612322844216226,320.664206544,1.22277589709e-08,0.254559283095,1.22277589709e-08,0.254559283095,2.87294267361
spheroid_1_0p7_0p7,1.0,4.0,5.0,5,5,0,periodic,regular-regime,0.12145765436359084,9.97536444453,1.78468208423e-08,0.0358673341712,1.78468208423e-08,0.0358673341712,4.33275399594
spheroid_1_0p7_0p7,1.0,4.0,8.0,5,5,0,periodic,regular-regime,0.12467040272664431,17.7265681612,1.73529870926e-08,0.0256011723165,1.73529870926e-08,0.0256011723165,5.87683507946
spheroid_1_0p7_0p7,1.0,4.0,11.0,5,5,0,periodic,regular-regime,0.11974581466946126,1.56669648603,2.91712339212e-08,0.0216781901285,2.91712339212e-08,0.0216781901285,10.3736518
spheroid_1_0p7_0p7,1.0,11.0,3.0,5,5,0,mixed,regular-regime,0.13946104467208056,75.93016349,2.58219065622e-08,0.0314677561337,2.58219065622e-08,0.0314677561337,2.80661939747
spheroid_1_0p7_0p7,1.0,11.0,5.0,5,5,0,periodic,regular-regime,0.12803128042479353,27.7308114473,2.60308794584e-08,0.0261394060006,2.60308794584e-08,0.0261394060006,4.51099192465
spheroid_1_0p7_0p7,1.0,11.0,8.0,5,5,0,periodic,regular-regime,0.10956746084658779,2.4486526692,4.06035963557e-08,0.017929540902,4.06035963557e-08,0.017929540902,7.98563270627
spheroid_1_0p7_0p7,1.0,11.0,11.0,5,5,0,periodic,regular-regime,0.11359483669343191,1.76239329924,6.57094880845e-08,0.0218748498527,6.57094880845e-08,0.0218748498527,9.68990768204
spheroid_1_0p7_0p7,1.0,30.0,3.0,5,5,0,periodic,regular-regime,0.11118390199792397,8.0598360209,3.87151839185e-08,0.0100378329303,3.87151839185e-08,0.0100378329303,2.96887656669
spheroid_1_0p7_0p7,1.0,30.0,5.0,5,5,0,periodic,regular-regime,0.1185605818383548,6.33162039728,4.54844026727e-08,0.0104032420932,4.54844026727e-08,0.0104032420932,4.65678246104
spheroid_1_0p7_0p7,1.0,30.0,8.0,5,5,0,periodic,regular-regime,0.115662695382692,2.00865362908,8.20003777274e-08,0.014535765408,8.20003777274e-08,0.014535765408,6.89900782755
spheroid_1_0p7_0p7,1.0,30.0,11.0,5,5,0,periodic,regular-regime,0.11372964629529225,0.547336934743,9.49320340403e-08,0.0135666387874,9.49320340403e-08,0.0135666387874,10.9730491754
spheroid_1_0p7_0p7,4.0,0.2,3.0,5,5,0,mixed,regular-regime,0.2447713251370774,78.5054942354,6.46005840489e-09,0.267255843399,6.46005840489e-09,0.267255843399,2.82017505349
spheroid_1_0p7_0p7,4.0,0.2,5.0,5,5,0,periodic,regular-regime,0.16525598149263412,5.90653492638,5.33560411171e-09,0.0301693886191,5.33560411171e-09,0.0301693886191,3.71154991113
spheroid_1_0p7_0p7,4.0,0.2,8.0,5,5,0,periodic,regular-regime,0.15255746097505435,187.988423123,6.31668024577e-09,0.455265178686,6.31668024577e-09,0.455265178686,6.13554395614
spheroid_1_0p7_0p7,4.0,0.2,11.0,5,5,0,periodic,regular-regime,0.1532619217169245,30.3325517088,0.0500267616723,58.0576643044,0.0500267616723,58.0576643044,8.93051852093
spheroid_1_0p7_0p7,4.0,0.55,3.0,5,5,0,periodic,regular-regime,0.14369811233064608,44.6215877771,0.0106534772902,1.60865252536,0.0106534772902,1.60865252536,2.49172057341
spheroid_1_0p7_0p7,4.0,0.55,5.0,5,5,0,periodic,regular-regime,0.13648739416704542,36.8776088785,5.56265644646e-09,0.108697969532,5.56265644646e-09,0.108697969532,3.90463332123
spheroid_1_0p7_0p7,4.0,0.55,8.0,5,5,0,periodic,regular-regime,0.13475257336322785,3.67147397004,4.13288506794e-09,0.0174299292335,4.13288506794e-09,0.0174299292335,7.1185785462
spheroid_1_0p7_0p7,4.0,0.55,11.0,5,5,0,periodic,regular-regime,0.14580386576042723,3.41554896208,6.48682589052e-09,0.0309770640121,6.48682589052e-09,0.0309770640121,9.17178841381
spheroid_1_0p7_0p7,4.0,1.5,3.0,5,5,0,periodic,regular-regime,0.11486052984325627,63.3690885204,0.690460156304,21.7339848131,0.690460156304,21.7339848131,1.98147648277
spheroid_1_0p7_0p7,4.0,1.5,5.0,5,5,0,periodic,regular-regime,0.11976756969133118,2.65725098565,6.91375171634e-09,0.0308658822798,6.91375171634e-09,0.0308658822798,4.56477798357
spheroid_1_0p7_0p7,4.0,1.5,8.0,5,5,0,periodic,regular-regime,0.12258273167936706,8.08399271178,7.57865487828e-09,0.019059947238,7.57865487828e-09,0.019059947238,6.09145495936
spheroid_1_0p7_0p7,4.0,1.5,11.0,5,5,0,periodic,regular-regime,0.11454129377464375,6.07225598018,5.42570574219e-05,0.0168315383789,5.42570574219e-05,0.0168315383789,9.08181490538
spheroid_1_0p7_0p7,4.0,4.0,3.0,5,5,0,periodic,regular-regime,0.11539471209831118,9.44190753546,0.00848748557473,0.143296246767,0.00848748557473,0.143296246767,2.52355394643
spheroid_1_0p7_0p7,4.0,4.0,5.0,5,5,0,periodic,regular-regime,0.11449974195450177,19.2549368091,1.2813539925e-08,0.0131734807272,1.2813539925e-08,0.0131734807272,4.14840124393
spheroid_1_0p7_0p7,4.0,4.0,8.0,5,5,0,periodic,regular-regime,0.1066936958626687,1.86275916319,9.16120466738e-09,0.0260406972768,9.16120466738e-09,0.0260406972768,7.45807791129
spheroid_1_0p7_0p7,4.0,4.0,11.0,5,5,0,periodic,regular-regime,0.1176212654071311,0.30109946534,4.78533202287e-09,0.019315065902,4.78533202287e-09,0.019315065902,10.73725193
spheroid_1_0p7_0p7,4.0,11.0,3.0,5,5,0,periodic,regular-regime,0.11866943580392326,10.0227243607,0.0391470700132,5.48862323718,0.0391470700132,5.48862323718,2.70150050337
spheroid_1_0p7_0p7,4.0,11.0,5.0,5,5,0,periodic,regular-regime,0.1392717059476745,5.91592806816,1.23655270791e-08,0.00972058046695,1.23655270791e-08,0.00972058046695,3.98682935038
spheroid_1_0p7_0p7,4.0,11.0,8.0,5,5,0,periodic,regular-regime,0.10881007417581826,0.971039872543,1.29190899618e-08,0.00832114497398,1.29190899618e-08,0.00832114497398,7.3770685624
spheroid_1_0p7_0p7,4.0,11.0,11.0,5,5,0,periodic,regular-regime,0.11093382663362097,0.757408638295,1.35414115267e-08,0.0130022654741,1.35414115267e-08,0.0130022654741,9.88563231871
spheroid_1_0p7_0p7,4.0,30.0,3.0,5,5,0,periodic,regular-regime,0.11256697003685452,6.42826829207,0.150664630684,0.799192255835,0.150664630684,0.799192255835,2.37345863089
spheroid_1_0p7_0p7,4.0,30.0,5.0,5,5,0,periodic,regular-regime,0.11140936495715262,1.01495776918,1.34934143083e-08,0.00435223871939,1.34934143083e-08,0.00435223871939,4.99993066245
spheroid_1_0p7_0p7,4.0,30.0,8.0,5,5,0,periodic,regular-regime,0.11107761165458549,0.51960864599,1.32097114732e-08,0.00448771954491,1.32097114732e-08,0.00448771954491,6.40893529908
spheroid_1_0p7_0p7,4.0,30.0,11.0,5,5,0,periodic,regular-regime,0.11011338065238845,0.617530661197,1.46471146723e-08,0.00717132539634,1.46471146723e-08,0.00717132539634,8.32833481477
spheroid_1_0p7_0p7,10.0,0.2,3.0,5,5,0,periodic,regular-regime,0.1545304912224154,17.9758723503,0.0751887412406,11.4606655564,0.0751887412406,11.4606655564,2.45692677179
spheroid_1_0p7_0p7,10.0,0.2,5.0,5,5,0,periodic,regular-regime,0.14666131969834295,15.4180330497,0.00298361183338,0.505309271069,0.00298361183338,0.505309271069,2.35802236161
